,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
2052,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,1,Blue,top,Buggax,Falkol,Mordekaiser,Elise,Renekton,Pantheon,LeBlanc,Jarvan IV,2248,1,5,1,5,20,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5338,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19117,510.2402,0.27164099999999997,12,0.3203,4,0.1068,2,24.0,0.6406,16779,11917,318.0694,0.264678,15300.0,,329.0,299.0,30,11,16,8.7811,3328.0,4433.0,84.0,3147.0,4271.0,65.0,181.0,162.0,19.0,5497.0,7343.0,132.0,4529.0,6375.0,99.0,968.0,968.0,33.0
2053,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,2,Blue,jng,Tierwulf,Falkol,Lee Sin,Elise,Renekton,Pantheon,LeBlanc,Jarvan IV,2248,1,5,2,7,20,12,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5338,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7526,200.8719,0.10694000000000001,28,0.7473,25,0.6673,17,75.0,2.0018,12465,7603,202.927,0.16886700000000002,9925.0,,186.0,36.0,150,87,8,4.9644,3062.0,2737.0,46.0,2800.0,2951.0,55.0,262.0,-214.0,-9.0,4968.0,4967.0,71.0,4577.0,5039.0,84.0,391.0,-72.0,-13.0
2054,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,3,Blue,mid,Evrot,Falkol,Syndra,Elise,Renekton,Pantheon,LeBlanc,Jarvan IV,2248,1,5,5,7,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16256,433.879,0.230988,23,0.6139,4,0.1068,11,62.0,1.6548,14628,9766,260.6584,0.216906,13275.0,,283.0,249.0,34,25,4,7.5534,3533.0,4747.0,92.0,2928.0,4422.0,69.0,605.0,325.0,23.0,5373.0,6930.0,128.0,5151.0,6956.0,114.0,222.0,-26.0,14.0
2055,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,4,Blue,bot,Matsukaze,Falkol,Aphelios,Elise,Renekton,Pantheon,LeBlanc,Jarvan IV,2248,1,4,1,8,20,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22195,592.3932,0.315377,17,0.4537,20,0.5338,7,61.0,1.6281,16109,11247,300.1868,0.249797,14625.0,,323.0,280.0,43,16,10,8.621,2973.0,2982.0,70.0,3187.0,2887.0,82.0,-214.0,95.0,-12.0,5394.0,5847.0,114.0,4499.0,4845.0,115.0,895.0,1002.0,-1.0
2056,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,5,Blue,sup,Riyev,Falkol,Leona,Elise,Renekton,Pantheon,LeBlanc,Jarvan IV,2248,1,1,3,10,20,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5338,0.8274,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,5282,140.9786,0.075054,62,1.6548,19,0.5071,15,101.0,2.6957,9353,4491,119.8665,0.09975210000000001,8225.0,,40.0,40.0,0,0,0,1.0676,2498.0,3003.0,13.0,2155.0,3034.0,12.0,343.0,-31.0,1.0,3789.0,4133.0,22.0,3323.0,4071.0,21.0,466.0,62.0,1.0
2057,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,6,Red,top,Eradan,Intergalaxy Tigers Gaming,Sett,Akali,Qiyana,Lucian,Aatrox,Gragas,2248,0,2,5,5,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2936,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14008,373.879,0.249964,21,0.5605,10,0.2669,9,47.0,1.2544,11782,6920,184.6975,0.207907,11258.0,,237.0,237.0,0,0,0,6.3256,3147.0,4271.0,65.0,3328.0,4433.0,84.0,-181.0,-162.0,-19.0,4529.0,6375.0,99.0,5497.0,7343.0,132.0,-968.0,-968.0,-33.0
2058,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,7,Red,jng,Bgob,Intergalaxy Tigers Gaming,Rek'Sai,Akali,Qiyana,Lucian,Aatrox,Gragas,2248,0,3,3,5,11,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8264,220.5694,0.147466,42,1.121,20,0.5338,16,86.0,2.2954,10868,6006,160.3025,0.180448,10750.0,,177.0,41.0,136,103,6,4.7242,2800.0,2951.0,55.0,3062.0,2737.0,46.0,-262.0,214.0,9.0,4577.0,5039.0,84.0,4968.0,4967.0,71.0,-391.0,72.0,13.0
2059,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,8,Red,mid,Snowlz,Intergalaxy Tigers Gaming,Cassiopeia,Akali,Qiyana,Lucian,Aatrox,Gragas,2248,0,4,5,2,11,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15913,424.7242,0.283958,22,0.5872,4,0.1068,10,41.0,1.0943,13759,8897,237.4644,0.267301,13150.0,,272.0,240.0,32,29,0,7.2598,2928.0,4422.0,69.0,3533.0,4747.0,92.0,-605.0,-325.0,-23.0,5151.0,6956.0,114.0,5373.0,6930.0,128.0,-222.0,26.0,-14.0
2060,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,9,Red,bot,Inoue,Intergalaxy Tigers Gaming,Xayah,Akali,Qiyana,Lucian,Aatrox,Gragas,2248,0,1,4,5,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11682,311.7972,0.208458,14,0.3737,6,0.1601,7,29.0,0.774,13422,8560,228.4698,0.257177,13705.0,,335.0,319.0,16,16,0,8.9413,3187.0,2887.0,82.0,2973.0,2982.0,70.0,214.0,-95.0,12.0,4499.0,4845.0,115.0,5394.0,5847.0,114.0,-895.0,-1002.0,1.0
2061,ESPORTSTMNT01/1292353,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1292353?gameHash=6db57c090ed235bd&amp;tab=overview,BRCC,2020,,0,2020-02-04 02:05:15,1,10.02,10,Red,sup,Nano,Intergalaxy Tigers Gaming,Rakan,Akali,Qiyana,Lucian,Aatrox,Gragas,2248,0,1,3,8,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936,0.8274,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6173,164.7598,0.110153,68,1.8149,17,0.4537,21,123.0,3.2829,7763,2901,77.4288,0.08716710000000001,7675.0,,39.0,39.0,0,0,0,1.0409,2155.0,3034.0,12.0,2498.0,3003.0,13.0,-343.0,31.0,-1.0,3323.0,4071.0,21.0,3789.0,4133.0,22.0,-466.0,-62.0,-1.0
